18.200001 1:0 
18.10 1:1 
18.52 1:4 
18.540001 1:5 
18.60 1:6 
18.40 1:7 
17.90 1:8 
18.129999 1:11 
18.370001 1:12 
18.370001 1:13 
18.10 1:14 
18.110001 1:15 
18.35 1:18 
18.52 1:20 
18.559999 1:21 
18.73 1:22 
18.370001 1:25 
18.809999 1:26 
18.719999 1:27 
19.049999 1:28 
18.76 1:29 
18.73 1:32 
18.93 1:33 
18.690001 1:34 
19.07 1:35 
18.959999 1:36 
18.41 1:39 
18.48 1:40 
18.60 1:41 
18.68 1:42 
19.299999 1:43 
19.309999 1:46 
19.459999 1:47 
18.83 1:48 
17.00 1:49 
17.17 1:50 
17.24 1:53 
17.24 1:54 
17.59 1:55 
17.370001 1:56 
17.02 1:57 
17.01 1:60 
17.030001 1:61 
17.299999 1:62 
17.50 1:63 
17.68 1:64 
17.700001 1:67 
18.26 1:68 
18.32 1:69 
17.98 1:70 
18.110001 1:71 
18.389999 1:74 
18.26 1:75 
18.57 1:76 
17.91 1:77 
17.700001 1:78 
18.110001 1:81 
18.139999 1:82 
17.719999 1:83 
17.299999 1:84 
17.200001 1:85 
17.32 1:88 
17.98 1:89 
17.139999 1:90 
17.200001 1:91 
17.73 1:92 
17.40 1:95 
18.33 1:96 
18.469999 1:97 
18.290001 1:98 
18.059999 1:102 
17.780001 1:103 
17.93 1:104 
18.219999 1:105 
18.110001 1:106 
17.950001 1:109 
18.059999 1:110 
17.90 1:111 
18.33 1:112 
18.18 1:113 
18.40 1:116 
18.59 1:117 
18.76 1:118 
18.709999 1:119 
18.870001 1:120 
18.52 1:123 
18.879999 1:124 
18.76 1:125 
18.690001 1:126 
19.10 1:127 
19.120001 1:130 
18.799999 1:131 
18.60 1:132 
18.23 1:133 
18.809999 1:134 
18.790001 1:137 
18.73 1:138 
19.10 1:139 
19.01 1:140 
18.51 1:141 
18.200001 1:144 
18.32 1:145 
18.209999 1:146 
17.719999 1:147 
18.129999 1:148 
18.07 1:151 
18.09 1:152 
17.940001 1:153 
17.879999 1:154 
17.57 1:155 
17.440001 1:158 
16.940001 1:159 
16.809999 1:160 
16.83 1:161 
17.860001 1:165 
18.01 1:166 
17.33 1:167 
17.18 1:168 
16.33 1:169 
17.959999 1:172 
19.799999 1:173 
19.389999 1:174 
19.32 1:175 
19.25 1:176 
18.889999 1:179 
18.49 1:180 
18.639999 1:181 
18.67 1:182 
19.18 1:183 
19.43 1:186 
19.92 1:187 
20.15 1:188 
20.18 1:189 
20.049999 1:190 
19.379999 1:193 
19.219999 1:194 
18.879999 1:195 
18.90 1:196 
18.91 1:200 
18.48 1:201 
18.879999 1:202 
18.620001 1:203 
18.42 1:204 
18.41 1:207 
18.049999 1:208 
18.34 1:209 
18.780001 1:210 
18.77 1:211 
18.43 1:214 
18.969999 1:215 
19.42 1:216 
19.309999 1:217 
18.540001 1:218 
18.77 1:221 
18.809999 1:222 
19.16 1:223 
19.200001 1:224 
18.610001 1:225 
18.459999 1:228 
18.379999 1:229 
18.459999 1:230 
18.299999 1:231 
17.809999 1:232 
18.33 1:235 
18.02 1:236 
18.110001 1:237 
18.040001 1:238 
17.889999 1:239 
17.700001 1:242 
17.59 1:243 
17.469999 1:244 
17.030001 1:245 
16.83 1:246 
16.34 1:249 
16.16 1:250 
16.33 1:251 
15.46 1:252 
15.67 1:253 
16.09 1:256 
15.96 1:257 
15.74 1:258 
15.87 1:259 
15.85 1:260 
15.75 1:264 
15.80 1:265 
16.290001 1:266 
16.190001 1:267 
16.15 1:270 
16.24 1:271 
14.98 1:272 
14.37 1:273 
15.11 1:274 
14.75 1:277 
14.16 1:278 
14.11 1:279 
14.01 1:280 
15.05 1:281 
15.13 1:284 
15.22 1:285 
14.68 1:286 
14.54 1:287 
14.96 1:288 
15.18 1:291 
15.08 1:292 
15.34 1:293 
14.73 1:294 
14.94 1:295 
14.06 1:298 
14.86 1:299 
14.20 1:300 
13.62 1:301 
13.04 1:305 
12.58 1:306 
13.41 1:307 
13.54 1:308 
12.31 1:309 
12.90 1:312 
12.94 1:313 
12.33 1:314 
12.06 1:315 
12.66 1:316 
12.94 1:319 
12.59 1:320 
13.21 1:321 
12.99 1:322 
12.45 1:323 
12.87 1:326 
12.68 1:327 
12.42 1:328 
12.59 1:329 
13.09 1:333 
13.80 1:334 
13.66 1:335 
14.11 1:336 
14.62 1:337 
15.02 1:340 
15.35 1:341 
15.85 1:342 
16.280001 1:343 
17.059999 1:344 
17.42 1:348 
17.52 1:349 
17.690001 1:350 
17.469999 1:351 
17.66 1:355 
17.57 1:356 
17.01 1:357 
16.959999 1:358 
17.059999 1:361 
16.940001 1:362 
17.360001 1:363 
17.290001 1:364 
17.209999 1:365 
17.51 1:368 
18.16 1:369 
18.00 1:370 
18.030001 1:371 
18.82 1:372 
19.299999 1:375 
18.90 1:376 
18.91 1:377 
19.35 1:378 
19.290001 1:379 
19.24 1:382 
19.309999 1:384 
19.59 1:385 
19.190001 1:386 
18.76 1:389 
18.92 1:390 
18.83 1:391 
18.790001 1:392 
19.02 1:393 
18.75 1:396 
18.799999 1:397 
19.959999 1:398 
20.110001 1:399 
20.66 1:400 
21.26 1:403 
21.51 1:404 
21.92 1:405 
22.17 1:406 
21.790001 1:407 
21.549999 1:410 
21.440001 1:411 
21.75 1:412 
22.66 1:413 
23.40 1:414 
23.60 1:417 
23.83 1:418 
23.129999 1:419 
23.57 1:420 
23.389999 1:421 
23.450001 1:424 
23.790001 1:425 
23.549999 1:426 
23.209999 1:427 
23.379999 1:428 
23.459999 1:431 
23.40 1:432 
22.370001 1:433 
21.90 1:434 
21.85 1:435 
21.40 1:438 
20.889999 1:439 
20.719999 1:440 
20.469999 1:441 
20.639999 1:442 
21.120001 1:445 
20.84 1:446 
21.10 1:447 
21.60 1:448 
22.15 1:449 
21.43 1:452 
21.43 1:453 
21.67 1:454 
21.42 1:455 
20.08 1:456 
20.030001 1:459 
20.51 1:460 
20.66 1:461 
20.93 1:462 
19.860001 1:466 
20.49 1:467 
20.209999 1:468 
19.99 1:469 
20.85 1:470 
20.82 1:473 
20.77 1:474 
19.82 1:475 
19.42 1:476 
19.74 1:477 
20.32 1:480 
21.09 1:481 
21.719999 1:482 
22.08 1:483 
22.219999 1:484 
22.10 1:487 
21.50 1:488 
21.860001 1:489 
21.639999 1:490 
21.82 1:491 
20.90 1:494 
21.16 1:495 
21.129999 1:496 
20.860001 1:497 
20.82 1:498 
21.35 1:501 
21.49 1:502 
21.41 1:503 
20.959999 1:504 
20.59 1:505 
20.84 1:508 
21.50 1:509 
21.49 1:510 
21.620001 1:511 
21.719999 1:512 
21.98 1:515 
22.27 1:516 
22.049999 1:517 
22.190001 1:518 
22.219999 1:519 
22.10 1:522 
22.049999 1:523 
21.75 1:524 
22.629999 1:525 
22.530001 1:526 
22.91 1:530 
22.93 1:531 
22.940001 1:532 
23.059999 1:533 
23.67 1:536 
23.719999 1:537 
23.90 1:538 
24.23 1:539 
24.139999 1:540 
24.120001 1:543 
24.09 1:544 
23.940001 1:545 
23.809999 1:546 
23.90 1:547 
24.309999 1:550 
24.66 1:551 
24.540001 1:552 
24.34 1:553 
24.23 1:554 
24.32 1:557 
24.25 1:558 
24.40 1:559 
24.450001 1:560 
24.360001 1:561 
23.90 1:564 
24.00 1:565 
24.139999 1:566 
24.02 1:567 
24.77 1:571 
24.99 1:572 
25.040001 1:573 
25.52 1:574 
25.84 1:575 
25.639999 1:578 
25.84 1:579 
25.98 1:580 
23.790001 1:581 
24.16 1:582 
24.309999 1:585 
23.969999 1:586 
24.129999 1:587 
24.52 1:588 
24.92 1:589 
24.24 1:592 
23.91 1:593 
24.190001 1:594 
25.139999 1:595 
24.559999 1:596 
24.540001 1:599 
24.389999 1:600 
24.25 1:601 
23.99 1:602 
24.27 1:603 
24.200001 1:606 
24.200001 1:607 
24.42 1:608 
24.190001 1:609 
24.219999 1:610 
24.42 1:613 
24.530001 1:614 
24.49 1:615 
24.040001 1:616 
24.07 1:617 
23.540001 1:621 
23.370001 1:622 
23.32 1:623 
23.52 1:624 
23.18 1:627 
23.190001 1:628 
23.200001 1:629 
23.68 1:630 
23.57 1:631 
23.559999 1:634 
23.379999 1:635 
23.969999 1:636 
