77.050003 1:1 
77.050003 1:4 
77.050003 1:5 
77.050003 1:6 
77.050003 1:7 
77.050003 1:8 
77.050003 1:11 
77.050003 1:12 
77.050003 1:13 
77.050003 1:14 
77.050003 1:15 
77.050003 1:18 
77.050003 1:20 
77.050003 1:21 
77.050003 1:22 
77.050003 1:25 
77.050003 1:26 
77.050003 1:27 
77.050003 1:28 
77.050003 1:29 
77.050003 1:32 
77.050003 1:33 
77.050003 1:34 
77.050003 1:35 
77.050003 1:36 
77.050003 1:39 
77.050003 1:40 
77.050003 1:41 
77.050003 1:42 
77.050003 1:43 
77.050003 1:46 
77.050003 1:47 
77.050003 1:48 
77.050003 1:49 
77.050003 1:50 
77.050003 1:53 
77.050003 1:54 
77.050003 1:55 
77.050003 1:56 
77.050003 1:57 
77.050003 1:60 
77.050003 1:61 
77.050003 1:62 
77.050003 1:63 
77.050003 1:64 
77.050003 1:67 
77.050003 1:68 
77.050003 1:69 
77.050003 1:70 
77.050003 1:71 
77.050003 1:74 
77.050003 1:75 
77.050003 1:76 
77.050003 1:77 
77.050003 1:78 
77.050003 1:81 
77.050003 1:82 
77.25 1:83 
76.900002 1:84 
75.089996 1:85 
75.449997 1:88 
75.940002 1:89 
75.269997 1:90 
75.169998 1:91 
75.489998 1:92 
74.120003 1:95 
76.589996 1:96 
76.760002 1:97 
76.480003 1:98 
77.18 1:102 
77.400002 1:103 
77.459999 1:104 
78.199997 1:105 
78.730003 1:106 
78.43 1:109 
78.669998 1:110 
78.150002 1:111 
78.510002 1:112 
78.449997 1:113 
79.510002 1:116 
78.739998 1:117 
78.720001 1:118 
78.459999 1:119 
78.540001 1:120 
77.849998 1:123 
77.93 1:124 
77.739998 1:125 
77.830002 1:126 
78.290001 1:127 
78.910004 1:130 
78.480003 1:131 
77.830002 1:132 
77.199997 1:133 
77.709999 1:134 
78.059998 1:137 
77.910004 1:138 
77.010002 1:139 
78.080002 1:140 
77.660004 1:141 
77.519997 1:144 
76.949997 1:145 
76.690002 1:146 
77.260002 1:147 
77.110001 1:148 
76.970001 1:151 
77.150002 1:152 
76.93 1:153 
77.800003 1:154 
76.900002 1:155 
76.699997 1:158 
75.540001 1:159 
75.139999 1:160 
74.559998 1:161 
75.099998 1:165 
73.949997 1:166 
72.730003 1:167 
70.849998 1:168 
69.639999 1:169 
71.800003 1:172 
75.919998 1:173 
74.970001 1:174 
74.879997 1:175 
75.010002 1:176 
73.900002 1:179 
73.190002 1:180 
73.360001 1:181 
72.980003 1:182 
73.419998 1:183 
73.889999 1:186 
74.519997 1:187 
74.720001 1:188 
74.459999 1:189 
74.940002 1:190 
75.00 1:193 
75.379997 1:194 
74.339996 1:195 
73.43 1:196 
73.709999 1:200 
73.059998 1:201 
73.419998 1:202 
72.93 1:203 
72.589996 1:204 
72.68 1:207 
72.639999 1:208 
73.239998 1:209 
74.349998 1:210 
74.760002 1:211 
74.120003 1:214 
80.889999 1:215 
81.470001 1:216 
82.629997 1:217 
81.260002 1:218 
81.339996 1:221 
81.360001 1:222 
81.559998 1:223 
82.290001 1:224 
82.120003 1:225 
81.879997 1:228 
81.360001 1:229 
81.099998 1:230 
79.540001 1:231 
79.669998 1:232 
79.010002 1:235 
80.529999 1:236 
79.910004 1:237 
80.25 1:238 
80.019997 1:239 
80.389999 1:242 
80.459999 1:243 
80.169998 1:244 
79.82 1:245 
79.480003 1:246 
78.970001 1:249 
78.169998 1:250 
78.769997 1:251 
78.389999 1:252 
78.93 1:253 
79.379997 1:256 
83.43 1:257 
83.660004 1:258 
83.559998 1:259 
83.75 1:260 
82.129997 1:264 
82.669998 1:265 
83.839996 1:266 
84.190002 1:267 
80.57 1:270 
76.389999 1:271 
76.089996 1:272 
76.150002 1:273 
75.93 1:274 
70.419998 1:277 
69.349998 1:278 
69.940002 1:279 
69.769997 1:280 
71.00 1:281 
70.550003 1:284 
70.07 1:285 
70.25 1:286 
70.199997 1:287 
69.110001 1:288 
69.25 1:291 
68.959999 1:292 
67.510002 1:293 
66.779999 1:294 
67.260002 1:295 
66.330002 1:298 
65.43 1:299 
66.949997 1:300 
65.040001 1:301 
64.010002 1:305 
62.110001 1:306 
62.029999 1:307 
61.200001 1:308 
60.080002 1:309 
61.009998 1:312 
62.029999 1:313 
60.91 1:314 
60.52 1:315 
62.82 1:316 
62.240002 1:319 
60.32 1:320 
61.450001 1:321 
62.290001 1:322 
60.509998 1:323 
62.990002 1:326 
61.810001 1:327 
59.98 1:328 
59.150002 1:329 
59.82 1:333 
61.189999 1:334 
60.860001 1:335 
64.849998 1:336 
64.089996 1:337 
63.669998 1:340 
63.16 1:341 
65.550003 1:342 
68.019997 1:343 
67.779999 1:344 
69.279999 1:348 
70.120003 1:349 
70.870003 1:350 
70.190002 1:351 
69.839996 1:355 
70.160004 1:356 
69.32 1:357 
66.139999 1:358 
66.080002 1:361 
66.940002 1:362 
68.209999 1:363 
67.940002 1:364 
67.629997 1:365 
68.07 1:368 
69.040001 1:369 
68.589996 1:370 
69.440002 1:371 
69.379997 1:372 
70.839996 1:375 
69.010002 1:376 
71.800003 1:377 
