36.62 1:455 
36.04 1:456 
35.959999 1:459 
35.729999 1:460 
35.860001 1:461 
36.380001 1:462 
35.409999 1:466 
36.169998 1:467 
35.999999 1:468 
35.429999 1:469 
36.289999 1:470 
36.380001 1:473 
36.420001 1:474 
35.52 1:475 
34.750001 1:476 
34.609999 1:477 
35.929998 1:480 
36.749998 1:481 
37.41 1:482 
38.069998 1:483 
37.97 1:484 
37.609999 1:487 
37.470001 1:488 
37.899999 1:489 
37.839998 1:490 
38.53 1:491 
37.98 1:494 
38.330001 1:495 
38.28 1:496 
38.27 1:497 
38.179999 1:498 
37.99 1:501 
36.930001 1:502 
36.789999 1:503 
36.439998 1:504 
36.289999 1:505 
36.439998 1:508 
37.069999 1:509 
37.19 1:510 
38.079998 1:511 
38.310001 1:512 
38.399998 1:515 
38.55 1:516 
38.169999 1:517 
38.109998 1:518 
38.129998 1:519 
37.72 1:522 
37.97 1:523 
37.770001 1:524 
38.689999 1:525 
38.209999 1:526 
38.409998 1:530 
38.840001 1:531 
38.479999 1:532 
38.330001 1:533 
39.390001 1:536 
39.209998 1:537 
39.700001 1:538 
39.829999 1:539 
39.999998 1:540 
40.14 1:543 
40.45 1:544 
40.269998 1:545 
39.92 1:546 
39.64 1:547 
40.279998 1:550 
40.599999 1:551 
40.47 1:552 
40.230001 1:553 
40.079999 1:554 
40.220001 1:557 
40.119999 1:558 
40.549998 1:559 
40.359999 1:560 
40.270001 1:561 
40.359999 1:564 
40.750001 1:565 
40.770001 1:566 
40.419996 1:567 
40.929999 1:571 
40.889999 1:572 
40.830002 1:573 
40.189997 1:574 
39.749998 1:575 
39.470002 1:578 
39.61 1:579 
39.279999 1:580 
39.05 1:581 
39.509999 1:582 
39.769998 1:585 
39.58 1:586 
39.59 1:587 
39.499998 1:588 
39.87 1:589 
39.63 1:592 
39.38 1:593 
40.009998 1:594 
39.970001 1:595 
40.009998 1:596 
40.040002 1:599 
42.59 1:600 
42.599996 1:601 
42.569999 1:602 
42.740002 1:603 
42.430001 1:606 
43.310002 1:607 
43.369999 1:608 
43.220001 1:609 
43.15 1:610 
43.45 1:613 
43.459997 1:614 
43.009998 1:615 
42.799999 1:616 
43.189997 1:617 
43.330002 1:621 
43.080002 1:622 
43.060002 1:623 
43.459997 1:624 
42.789999 1:627 
42.689997 1:628 
43.129999 1:629 
43.319998 1:630 
43.459997 1:631 
43.14 1:634 
42.660001 1:635 
42.919997 1:636 
42.279999 1:637 
42.32 1:638 
42.08 1:641 
42.38 1:642 
41.56 1:643 
41.639998 1:644 
42.519999 1:645 
42.099997 1:648 
42.669997 1:649 
42.799999 1:650 
43.119999 1:651 
43.259998 1:652 
42.220002 1:655 
42.689997 1:656 
42.90 1:657 
42.61 1:658 
42.490002 1:659 
42.700001 1:662 
42.740002 1:663 
42.769998 1:664 
43.119999 1:665 
43.189997 1:669 
42.919997 1:670 
41.939998 1:671 
41.959998 1:672 
41.759996 1:673 
41.570001 1:676 
42.04 1:677 
41.409998 1:678 
41.849997 1:679 
41.439999 1:680 
40.810001 1:683 
41.709999 1:684 
41.23 1:685 
41.599997 1:686 
42.200002 1:687 
42.389997 1:690 
42.579999 1:691 
42.130001 1:692 
42.130001 1:693 
42.499998 1:697 
42.65 1:698 
42.86 1:699 
43.359999 1:700 
43.270001 1:701 
43.72 1:704 
43.99 1:705 
43.16 1:706 
42.479998 1:707 
42.950001 1:708 
43.609999 1:711 
43.859998 1:713 
44.219999 1:714 
44.57 1:715 
44.389998 1:718 
44.699999 1:720 
44.369998 1:721 
43.71 1:722 
43.16 1:725 
43.009998 1:726 
41.849997 1:727 
41.599997 1:728 
41.599997 1:729 
41.55 1:732 
42.179998 1:733 
42.400001 1:734 
43.359999 1:735 
43.369999 1:736 
43.359999 1:739 
43.249997 1:740 
43.45 1:741 
43.16 1:742 
42.87 1:743 
42.90 1:746 
42.849999 1:748 
43.379999 1:749 
42.519999 1:750 
42.89 1:753 
41.310001 1:754 
41.619998 1:755 
41.949998 1:756 
42.599996 1:757 
42.400001 1:760 
42.439998 1:761 
