1 1:62.009998 2:63.330002 3:61.830002 4:62.150002 
1 1:61.560001 2:61.939999 3:60.549999 4:61.919998 
1 1:59.00 2:61.77 3:58.880001 4:61.59 
1 1:57.580002 2:59.049999 3:57.049999 4:58.82 
1 1:57.23 2:57.869999 3:56.950001 4:57.389999 
1 1:57.009998 2:57.959999 3:56.84 4:57.27 
1 1:56.860001 2:57.240002 3:56.400002 4:57.049999 
1 1:56.810001 2:57.18 3:55.939999 4:56.169998 
0 1:59.279999 2:59.279999 3:56.799999 4:56.810001 
0 1:58.279999 2:59.75 3:58.18 4:58.959999 
1 1:59.490002 2:59.740002 3:58.130001 4:58.34 
0 1:58.740002 2:59.689999 3:58.740002 4:59.650002 
1 1:58.779999 2:59.529999 3:58.029999 4:58.66 
0 1:57.970001 2:59.93 3:57.099998 4:58.959999 
1 1:67.360001 2:67.360001 3:55.720001 4:57.599998 
0 1:66.440002 2:68.18 3:66.339996 4:67.360001 
1 1:68.57 2:68.57 3:64.370003 4:66.699997 
0 1:68.809998 2:69.839996 3:68.650002 4:69.019997 
1 1:68.739998 2:69.660004 3:68.260002 4:68.800003 
1 1:66.730003 2:69.059998 3:66.379997 4:68.480003 
1 1:66.190002 2:67.160004 3:65.209999 4:66.540001 
1 1:69.599998 2:70.010002 3:66.010002 4:66.239998 
0 1:68.699997 2:69.93 3:66.410004 4:69.519997 
0 1:69.410004 2:71.139999 3:69.230003 4:70.300003 
1 1:67.82 2:69.459999 3:67.510002 4:69.389999 
1 1:70.050003 2:70.190002 3:66.559998 4:67.18 
0 1:70.489998 2:70.639999 3:69.889999 4:69.970001 
0 1:71.160004 2:71.260002 3:70.279999 4:70.309998 
0 1:70.529999 2:71.620003 3:70.510002 4:71.089996 
1 1:69.889999 2:70.889999 3:69.599998 4:70.849998 
1 1:68.949997 2:70.089996 3:68.919998 4:69.739998 
1 1:68.610001 2:69.410004 3:67.900002 4:68.910004 
1 1:69.050003 2:69.32 3:68.550003 4:68.669998 
0 1:69.639999 2:69.959999 3:69.00 4:69.040001 
0 1:69.949997 2:70.269997 3:69.50 4:69.830002 
1 1:69.440002 2:70.139999 3:69.169998 4:69.540001 
0 1:70.550003 2:71.110001 3:69.550003 4:69.809998 
0 1:71.970001 2:71.970001 3:70.290001 4:70.470001 
0 1:72.099998 2:72.360001 3:71.540001 4:71.559998 
1 1:71.699997 2:72.269997 3:71.459999 4:71.550003 
0 1:72.150002 2:72.879997 3:71.580002 4:71.580002 
0 1:71.519997 2:72.519997 3:71.199997 4:72.029999 
