1 1:72.849998 2:73.260002 3:72.199997 4:72.900002 
0 1:74.540001 2:74.82 3:72.489998 4:73.139999 
0 1:72.989998 2:74.25 3:72.75 4:73.879997 
1 1:70.980003 2:72.959999 3:70.519997 4:72.940002 
1 1:71.019997 2:71.50 3:70.260002 4:71.00 
1 1:70.839996 2:71.230003 3:70.150002 4:70.599998 
1 1:68.660004 2:70.260002 3:68.419998 4:70.110001 
1 1:73.559998 2:74.18 3:68.669998 4:69.010002 
0 1:74.360001 2:74.75 3:73.620003 4:74.239998 
0 1:74.169998 2:74.860001 3:73.449997 4:74.529999 
1 1:74.010002 2:74.459999 3:73.529999 4:74.160004 
0 1:73.449997 2:74.32 3:72.910004 4:74.199997 
1 1:73.669998 2:74.110001 3:72.610001 4:73.589996 
1 1:73.050003 2:74.870003 3:72.519997 4:72.889999 
1 1:68.75 2:69.910004 3:68.709999 4:69.82 
1 1:67.919998 2:68.580002 3:67.620003 4:68.470001 
1 1:67.889999 2:68.32 3:67.379997 4:68.209999 
1 1:68.139999 2:68.50 3:67.68 4:67.879997 
0 1:66.730003 2:68.489998 3:66.470001 4:68.209999 
1 1:65.419998 2:66.830002 3:65.330002 4:66.459999 
1 1:64.290001 2:65.440002 3:64.110001 4:65.32 
1 1:65.209999 2:65.970001 3:63.450001 4:64.25 
0 1:63.080002 2:65.290001 3:62.50 4:64.970001 
1 1:64.080002 2:65.400002 3:63.709999 4:64.849998 
1 1:64.529999 2:64.550003 3:63.959999 4:64.360001 
1 1:62.889999 2:64.019997 3:62.889999 4:63.43 
0 1:63.75 2:64.029999 3:63.34 4:63.849998 
1 1:63.790001 2:64.18 3:63.400002 4:63.66 
1 1:64.400002 2:64.400002 3:62.84 4:63.599998 
0 1:64.040001 2:64.440002 3:63.740002 4:64.099998 
1 1:63.450001 2:64.290001 3:63.349998 4:63.529999 
1 1:63.869999 2:64.160004 3:63.060001 4:63.27 
0 1:63.57 2:63.75 3:63.099998 4:63.439999 
0 1:64.019997 2:64.260002 3:63.740002 4:64.059998 
1 1:63.529999 2:64.050003 3:63.439999 4:64.019997 
1 1:63.130001 2:63.330002 3:62.220001 4:62.91 
0 1:62.279999 2:63.68 3:61.669998 4:63.470001 
1 1:61.84 2:62.07 3:61.27 4:61.91 
0 1:62.330002 2:62.84 3:62.02 4:62.139999 
1 1:61.650002 2:62.290001 3:61.330002 4:61.700001 
0 1:61.110001 2:62.709999 3:60.970001 4:62.060001 
1 1:60.799999 2:60.860001 3:59.540001 4:60.709999 
