0 1:105.330002 2:105.330002 3:102.910004 4:104.32 
0 1:104.889999 2:105.480003 3:104.029999 4:104.989998 
0 1:106.32 2:106.620003 3:104.739998 4:105.370003 
0 1:103.489998 2:106.50 3:102.720001 4:106.330002 
1 1:103.00 2:103.309998 3:102.300003 4:103.150002 
1 1:103.32 2:103.75 3:102.809998 4:102.839996 
1 1:103.379997 2:103.599998 3:102.019997 4:102.650002 
0 1:101.839996 2:103.959999 3:101.610001 4:103.389999 
1 1:101.360001 2:102.730003 3:101.260002 4:101.330002 
1 1:100.529999 2:101.050003 3:100.099998 4:100.57 
0 1:101.32 2:101.389999 3:100.43 4:100.690002 
0 1:101.449997 2:102.160004 3:101.129997 4:102.099998 
1 1:100.709999 2:101.699997 3:100.660004 4:101.389999 
1 1:101.099998 2:101.220001 3:100.389999 4:100.489998 
0 1:100.099998 2:101.629997 3:100.00 4:100.75 
0 1:98.93 2:100.00 3:98.599998 4:99.830002 
1 1:97.720001 2:98.940002 3:97.480003 4:98.809998 
1 1:98.379997 2:99.059998 3:97.720001 4:98.010002 
0 1:99.18 2:99.540001 3:97.919998 4:99.110001 
0 1:97.519997 2:100.629997 3:97.510002 4:99.43 
1 1:97.050003 2:97.699997 3:95.669998 4:96.879997 
0 1:95.129997 2:98.790001 3:95.029999 4:97.489998 
1 1:87.879997 2:94.959999 3:87.879997 4:93.949997 
1 1:90.790001 2:90.959999 3:89.720001 4:90.599998 
0 1:90.00 2:90.879997 3:89.849998 4:90.75 
1 1:88.699997 2:89.480003 3:88.379997 4:88.760002 
0 1:88.68 2:89.639999 3:88.25 4:88.769997 
1 1:88.080002 2:89.309998 3:87.739998 4:88.690002 
1 1:88.650002 2:88.889999 3:87.059998 4:87.889999 
0 1:88.75 2:89.07 3:88.110001 4:88.18 
0 1:88.940002 2:89.32 3:87.790001 4:88.370003 
0 1:89.209999 2:89.389999 3:88.580002 4:88.82 
0 1:90.019997 2:90.019997 3:88.629997 4:89.050003 
0 1:89.730003 2:90.419998 3:89.150002 4:89.989998 
1 1:90.779999 2:91.489998 3:89.769997 4:89.879997 
0 1:89.57 2:91.50 3:89.370003 4:90.370003 
0 1:94.400002 2:95.00 3:89.809998 4:90.639999 
0 1:96.650002 2:98.440002 3:96.260002 4:97.120003 
1 1:97.599998 2:98.07 3:96.669998 4:96.720001 
0 1:96.709999 2:97.120003 3:96.440002 4:96.769997 
0 1:97.07 2:98.260002 3:96.830002 4:96.839996 
1 1:95.389999 2:97.110001 3:94.300003 4:96.739998 
