0 1:125.779999 2:126.080002 3:122.910004 4:123.199997 
0 1:125.760002 2:126.260002 3:124.120003 4:125.300003 
0 1:124.660004 2:126.18 3:124.019997 4:125.760002 
1 1:121.529999 2:125.07 3:121.529999 4:124.660004 
1 1:121.040001 2:122.120003 3:120.339996 4:121.790001 
1 1:120.629997 2:121.25 3:119.129997 4:121.010002 
1 1:118.989998 2:120.169998 3:118.360001 4:120.07 
1 1:121.07 2:121.440002 3:118.080002 4:118.510002 
0 1:121.150002 2:121.589996 3:120.510002 4:121.050003 
0 1:120.410004 2:121.900002 3:120.00 4:121.25 
1 1:120.610001 2:121.129997 3:119.769997 4:120.349998 
0 1:120.32 2:121.900002 3:120.269997 4:120.379997 
1 1:119.989998 2:121.220001 3:119.889999 4:120.330002 
0 1:119.949997 2:120.849998 3:119.669998 4:120.339996 
1 1:119.559998 2:120.970001 3:119.559998 4:120.050003 
1 1:119.139999 2:120.220001 3:117.309998 4:119.779999 
1 1:121.190002 2:121.519997 3:119.260002 4:119.449997 
0 1:118.059998 2:121.050003 3:117.82 4:120.830002 
1 1:117.559998 2:119.050003 3:117.360001 4:118.059998 
1 1:118.480003 2:119.050003 3:116.730003 4:117.519997 
0 1:118.410004 2:119.639999 3:118.010002 4:118.400002 
0 1:124.410004 2:124.589996 3:118.010002 4:118.470001 
0 1:123.709999 2:125.050003 3:122.00 4:124.029999 
0 1:124.389999 2:127.550003 3:119.709999 4:126.059998 
0 1:130.029999 2:131.970001 3:129.399994 4:131.119995 
1 1:129.570007 2:130.399994 3:127.910004 4:128.660004 
0 1:130.660004 2:130.979996 3:129.220001 4:129.289993 
0 1:133.800003 2:133.970001 3:130.50 4:130.649994 
0 1:130.899994 2:133.990005 3:130.899994 4:133.839996 
1 1:134.889999 2:134.889999 3:130.669998 4:130.779999 
0 1:133.600006 2:134.960007 3:133.600006 4:134.539993 
1 1:132.300003 2:133.679993 3:132.00 4:133.380005 
1 1:130.350006 2:132.639999 3:130.149994 4:132.059998 
1 1:130.100006 2:130.509995 3:128.850006 4:130.50 
0 1:130.240005 2:130.899994 3:129.860001 4:130.520004 
1 1:128.600006 2:129.889999 3:128.149994 4:129.75 
1 1:129.320007 2:130.210007 3:129.039993 4:129.210007 
0 1:130.130005 2:130.610001 3:128.729996 4:129.429993 
0 1:130.119995 2:130.139999 3:128.520004 4:130.00 
1 1:129.690002 2:130.070007 3:128.630005 4:129.100006 
0 1:131.00 2:131.00 3:129.279999 4:129.309998 
0 1:130.00 2:130.779999 3:128.369995 4:130.210007 
