1 1:52.48 2:52.540001 3:51.68 4:52.130001 
0 1:52.790001 2:53.400002 3:52.779999 4:53.34 
1 1:53.009998 2:53.369999 3:52.779999 4:52.919998 
0 1:52.150002 2:53.290001 3:52.099998 4:53.16 
1 1:51.959999 2:52.689999 3:51.830002 4:52.580002 
1 1:51.32 2:52.389999 3:51.189999 4:51.630001 
1 1:50.02 2:50.630001 3:49.84 4:50.400002 
1 1:50.849998 2:51.110001 3:49.73 4:49.880001 
0 1:52.389999 2:52.419998 3:51.290001 4:51.41 
0 1:52.349998 2:53.27 3:52.200001 4:53.220001 
1 1:52.09 2:52.27 3:51.59 4:52.060001 
0 1:52.25 2:52.59 3:51.900002 4:52.549999 
1 1:52.02 2:52.43 3:51.73 4:52.299999 
1 1:51.02 2:51.860001 3:50.900002 4:51.77 
1 1:51.459999 2:51.630001 3:51.119999 4:51.259998 
0 1:51.139999 2:51.639999 3:51.029999 4:51.50 
0 1:50.939999 2:51.650002 3:50.860001 4:51.50 
1 1:50.48 2:50.970001 3:50.040001 4:50.939999 
0 1:51.00 2:51.00 3:50.400002 4:50.970001 
1 1:49.59 2:50.970001 3:49.50 4:50.779999 
1 1:49.720001 2:50.16 3:49.50 4:49.82 
0 1:49.360001 2:50.23 3:49.130001 4:49.919998 
1 1:48.939999 2:49.560001 3:48.439999 4:49.360001 
0 1:48.810001 2:49.98 3:48.73 4:49.82 
1 1:48.57 2:49.029999 3:48.360001 4:48.990002 
1 1:48.150002 2:48.66 3:48.00 4:48.040001 
0 1:48.68 2:48.880001 3:48.139999 4:48.32 
1 1:48.470001 2:48.82 3:48.16 4:48.27 
0 1:49.09 2:49.290001 3:47.93 4:48.419998 
0 1:48.650002 2:49.259998 3:48.330002 4:49.099998 
1 1:47.48 2:48.860001 3:47.060001 4:48.450001 
1 1:47.060001 2:47.110001 3:46.110001 4:46.529999 
0 1:46.549999 2:47.169998 3:46.529999 4:47.150002 
1 1:46.779999 2:47.060001 3:46.709999 4:46.919998 
0 1:46.639999 2:47.130001 3:46.59 4:47.00 
1 1:46.82 2:46.880001 3:46.43 4:46.709999 
0 1:46.50 2:47.259998 3:46.43 4:47.200001 
1 1:46.279999 2:46.630001 3:46.049999 4:46.619999 
1 1:46.639999 2:46.990002 3:46.509998 4:46.52 
1 1:46.23 2:46.509998 3:45.919998 4:46.110001 
0 1:46.84 2:46.990002 3:46.110001 4:46.150002 
0 1:46.400002 2:46.91 3:46.23 4:46.790001 
