1 1:88.00 2:88.480003 3:86.730003 4:87.300003 
1 1:87.690002 2:87.690002 3:86.860001 4:87.160004 
0 1:87.059998 2:87.970001 3:86.919998 4:87.629997 
1 1:85.080002 2:87.099998 3:84.940002 4:87.010002 
1 1:85.129997 2:85.43 3:84.559998 4:84.910004 
0 1:85.379997 2:85.889999 3:84.889999 4:85.440002 
1 1:84.75 2:85.699997 3:84.699997 4:84.879997 
0 1:83.919998 2:85.800003 3:83.599998 4:84.980003 
1 1:83.099998 2:83.809998 3:82.330002 4:83.080002 
1 1:83.360001 2:83.50 3:82.300003 4:82.389999 
0 1:84.800003 2:85.029999 3:84.019997 4:84.089996 
0 1:84.82 2:84.919998 3:84.510002 4:84.889999 
0 1:84.839996 2:85.599998 3:84.480003 4:85.059998 
1 1:84.959999 2:85.629997 3:84.169998 4:84.879997 
1 1:84.480003 2:84.93 3:83.970001 4:84.860001 
1 1:83.889999 2:84.18 3:83.529999 4:83.639999 
0 1:83.720001 2:84.610001 3:83.300003 4:83.830002 
1 1:83.650002 2:83.82 3:82.779999 4:83.00 
0 1:83.360001 2:83.779999 3:82.50 4:83.699997 
1 1:82.220001 2:83.50 3:82.029999 4:83.360001 
1 1:82.900002 2:83.089996 3:81.870003 4:82.220001 
0 1:82.339996 2:83.760002 3:82.190002 4:83.089996 
1 1:79.290001 2:83.160004 3:78.93 4:82.449997 
1 1:79.720001 2:80.730003 3:79.610001 4:79.889999 
0 1:79.620003 2:80.230003 3:79.519997 4:79.93 
1 1:78.879997 2:79.550003 3:78.260002 4:78.599998 
0 1:78.589996 2:79.800003 3:77.660004 4:79.080002 
1 1:79.50 2:79.809998 3:78.010002 4:78.339996 
0 1:82.349998 2:83.209999 3:79.470001 4:80.25 
0 1:80.199997 2:81.989998 3:80.019997 4:81.150002 
1 1:79.230003 2:81.760002 3:79.00 4:80.129997 
1 1:81.120003 2:81.260002 3:79.860001 4:79.989998 
0 1:80.279999 2:81.510002 3:80.110001 4:81.059998 
1 1:80.290001 2:81.080002 3:79.940002 4:80.760002 
1 1:80.529999 2:81.029999 3:79.870003 4:80.589996 
1 1:79.209999 2:80.43 3:78.800003 4:80.349998 
1 1:79.400002 2:79.919998 3:78.910004 4:79.739998 
1 1:79.910004 2:80.110001 3:79.449997 4:79.669998 
1 1:79.730003 2:79.989998 3:79.300003 4:79.589996 
1 1:79.309998 2:79.720001 3:78.75 4:79.139999 
0 1:79.739998 2:80.120003 3:79.209999 4:79.309998 
1 1:79.18 2:79.459999 3:78.059998 4:79.150002 
