0 1:50.880001 2:51.259998 3:50.43 4:50.639999 
0 1:51.040001 2:51.209999 3:50.639999 4:50.869999 
0 1:50.849998 2:51.23 3:50.549999 4:51.049999 
1 1:49.810001 2:51.00 3:49.48 4:50.849998 
1 1:48.48 2:49.540001 3:48.380001 4:49.52 
1 1:48.169998 2:48.849998 3:48.16 4:48.580002 
1 1:49.400002 2:49.490002 3:47.990002 4:48.009998 
0 1:47.720001 2:49.73 3:47.52 4:49.400002 
1 1:46.369999 2:47.900002 3:46.310001 4:47.349998 
1 1:46.209999 2:46.209999 3:45.779999 4:45.98 
0 1:47.310001 2:47.349998 3:46.119999 4:46.23 
0 1:47.48 2:47.740002 3:47.380001 4:47.470001 
0 1:47.57 2:47.599998 3:47.18 4:47.470001 
0 1:47.720001 2:47.869999 3:47.330002 4:47.560001 
0 1:47.82 2:48.139999 3:47.52 4:47.610001 
0 1:48.09 2:48.18 3:47.580002 4:47.650002 
0 1:47.689999 2:48.439999 3:47.50 4:48.200001 
1 1:47.900002 2:48.16 3:47.439999 4:47.459999 
0 1:47.849998 2:48.09 3:47.630001 4:48.07 
1 1:47.509998 2:47.98 3:47.290001 4:47.84 
1 1:47.66 2:47.889999 3:46.950001 4:47.279999 
0 1:47.290001 2:48.080002 3:47.25 4:47.919998 
1 1:45.049999 2:47.07 3:44.779999 4:46.799999 
1 1:44.889999 2:45.57 3:44.59 4:45.41 
1 1:45.009998 2:45.16 3:44.740002 4:44.860001 
1 1:44.259998 2:44.900002 3:44.18 4:44.389999 
1 1:44.75 2:44.900002 3:44.119999 4:44.259998 
1 1:44.369999 2:45.009998 3:43.98 4:44.099998 
0 1:45.00 2:46.029999 3:44.66 4:44.889999 
1 1:44.349998 2:44.470001 3:44.060001 4:44.099998 
0 1:44.27 2:44.799999 3:43.990002 4:44.130001 
0 1:44.93 2:44.990002 3:44.16 4:44.189999 
0 1:44.68 2:45.049999 3:44.52 4:44.830002 
1 1:45.080002 2:45.25 3:44.77 4:44.799999 
0 1:45.73 2:45.939999 3:44.900002 4:45.119999 
0 1:45.099998 2:45.34 3:44.790001 4:45.25 
0 1:45.580002 2:45.669998 3:45.349998 4:45.470001 
0 1:45.669998 2:45.810001 3:45.529999 4:45.669998 
1 1:45.84 2:45.84 3:45.450001 4:45.650002 
1 1:45.84 2:45.919998 3:45.439999 4:45.450001 
0 1:46.09 2:46.330002 3:45.810001 4:45.84 
1 1:45.880001 2:45.91 3:45.549999 4:45.700001 
