0 1:118.190002 2:118.330002 3:115.18 4:115.360001 
0 1:118.940002 2:118.940002 3:116.919998 4:118.57 
0 1:117.440002 2:119.32 3:116.800003 4:118.900002 
1 1:114.82 2:117.059998 3:114.730003 4:116.760002 
1 1:115.730003 2:115.730003 3:114.040001 4:115.199997 
1 1:113.989998 2:115.18 3:113.349998 4:114.629997 
1 1:114.889999 2:114.949997 3:112.949997 4:113.470001 
0 1:115.43 2:116.720001 3:114.610001 4:115.040001 
1 1:113.290001 2:114.669998 3:113.07 4:114.209999 
1 1:112.870003 2:113.839996 3:111.959999 4:112.059998 
0 1:112.980003 2:114.059998 3:112.00 4:112.50 
0 1:114.239998 2:114.529999 3:113.489998 4:114.459999 
1 1:114.010002 2:114.639999 3:112.82 4:113.690002 
0 1:114.419998 2:115.239998 3:112.860001 4:113.790001 
0 1:113.75 2:114.559998 3:113.239998 4:114.239998 
1 1:113.550003 2:114.75 3:113.040001 4:113.139999 
0 1:114.379997 2:115.50 3:113.089996 4:113.589996 
0 1:113.220001 2:114.25 3:112.989998 4:114.00 
0 1:113.129997 2:114.300003 3:111.449997 4:114.220001 
0 1:112.589996 2:115.290001 3:112.330002 4:114.260002 
1 1:109.309998 2:111.050003 3:108.809998 4:110.849998 
1 1:104.50 2:111.879997 3:103.940002 4:109.889999 
1 1:91.720001 2:102.120003 3:91.459999 4:102.00 
0 1:90.830002 2:91.339996 3:89.610001 4:90.730003 
0 1:89.910004 2:91.279999 3:89.550003 4:91.199997 
1 1:87.699997 2:89.110001 3:87.220001 4:87.769997 
1 1:86.610001 2:88.699997 3:86.559998 4:87.550003 
1 1:87.290001 2:87.629997 3:86.25 4:86.760002 
0 1:88.970001 2:89.349998 3:86.970001 4:87.699997 
0 1:89.379997 2:89.709999 3:87.699997 4:88.389999 
0 1:90.959999 2:91.019997 3:89.010002 4:89.230003 
0 1:90.440002 2:91.209999 3:89.489998 4:90.889999 
1 1:96.410004 2:96.410004 3:90.110001 4:90.129997 
0 1:98.019997 2:98.339996 3:96.989998 4:97.230003 
0 1:98.290001 2:99.449997 3:97.870003 4:97.980003 
1 1:96.730003 2:97.839996 3:96.730003 4:97.57 
0 1:97.970001 2:98.900002 3:97.650002 4:97.849998 
0 1:97.760002 2:98.519997 3:97.440002 4:98.089996 
1 1:97.610001 2:97.889999 3:96.919998 4:97.129997 
1 1:97.080002 2:97.550003 3:96.269997 4:96.400002 
0 1:99.010002 2:99.970001 3:97.080002 4:97.080002 
0 1:98.699997 2:98.910004 3:96.870003 4:98.699997 
