0 1:63.049999 2:63.919998 3:63.049999 4:63.869999 
1 1:62.560001 2:63.220001 3:62.360001 4:63.200001 
1 1:62.700001 2:62.77 3:62.130001 4:62.48 
0 1:61.240002 2:63.27 3:61.240002 4:62.990002 
1 1:61.18 2:61.380001 3:60.799999 4:61.029999 
0 1:61.00 2:61.16 3:60.830002 4:61.130001 
1 1:60.790001 2:61.189999 3:60.580002 4:60.939999 
1 1:60.919998 2:60.919998 3:60.369999 4:60.59 
0 1:62.330002 2:62.400002 3:60.91 4:60.939999 
0 1:62.25 2:62.810001 3:61.790001 4:62.66 
1 1:62.119999 2:62.380001 3:61.880001 4:62.080002 
0 1:61.740002 2:62.299999 3:61.740002 4:62.299999 
1 1:62.419998 2:62.75 3:61.389999 4:61.48 
0 1:61.93 2:62.799999 3:61.919998 4:62.68 
1 1:61.259998 2:61.779999 3:60.950001 4:61.630001 
1 1:61.360001 2:61.630001 3:60.98 4:61.259998 
0 1:61.32 2:61.689999 3:60.970001 4:61.360001 
1 1:61.330002 2:61.720001 3:61.060001 4:61.259998 
0 1:61.470001 2:61.619999 3:61.00 4:61.299999 
1 1:60.93 2:61.470001 3:60.66 4:61.200001 
1 1:61.09 2:61.650002 3:60.549999 4:61.040001 
0 1:62.419998 2:62.509998 3:60.810001 4:61.07 
0 1:62.419998 2:62.950001 3:61.169998 4:62.740002 
0 1:61.860001 2:63.93 3:61.84 4:63.709999 
1 1:61.029999 2:61.939999 3:60.91 4:61.830002 
1 1:61.049999 2:61.209999 3:60.650002 4:60.650002 
0 1:61.360001 2:61.669998 3:61.049999 4:61.119999 
0 1:61.619999 2:61.91 3:61.360001 4:61.380001 
0 1:62.16 2:62.189999 3:61.389999 4:61.630001 
0 1:61.700001 2:62.02 3:61.50 4:61.98 
1 1:60.84 2:61.849998 3:60.790001 4:61.66 
1 1:61.009998 2:61.220001 3:60.630001 4:60.720001 
0 1:61.200001 2:61.32 3:60.77 4:60.84 
0 1:60.970001 2:61.139999 3:60.849998 4:61.099998 
1 1:60.990002 2:61.240002 3:60.580002 4:60.889999 
1 1:60.790001 2:60.919998 3:60.439999 4:60.709999 
0 1:61.560001 2:61.560001 3:60.939999 4:61.00 
0 1:61.950001 2:61.950001 3:61.34 4:61.57 
0 1:62.240002 2:62.25 3:61.73 4:61.91 
1 1:62.48 2:62.48 3:61.709999 4:61.77 
0 1:62.419998 2:62.48 3:61.73 4:61.779999 
0 1:61.759998 2:62.259998 3:61.68 4:62.220001 
