1 1:49.759998 2:50.169998 3:49.759998 4:50.169998 
1 1:49.869999 2:49.889999 3:49.580002 4:49.82 
0 1:49.509998 2:49.98 3:49.380001 4:49.970001 
1 1:48.779999 2:49.700001 3:48.610001 4:49.700001 
1 1:48.450001 2:48.700001 3:48.169998 4:48.630001 
1 1:48.220001 2:48.52 3:48.220001 4:48.490002 
1 1:47.740002 2:48.290001 3:47.740002 4:48.040001 
1 1:48.119999 2:48.50 3:47.490002 4:47.689999 
0 1:48.549999 2:48.59 3:48.060001 4:48.060001 
0 1:48.619999 2:48.84 3:48.389999 4:48.57 
1 1:49.380001 2:49.450001 3:48.490002 4:48.540001 
0 1:49.189999 2:49.529999 3:49.099998 4:49.529999 
1 1:49.169998 2:49.50 3:48.810001 4:49.080002 
0 1:49.209999 2:49.380001 3:49.009998 4:49.25 
1 1:48.959999 2:49.200001 3:48.52 4:49.200001 
1 1:48.82 2:49.150002 3:48.709999 4:48.860001 
1 1:48.93 2:49.439999 3:48.77 4:48.790001 
0 1:48.950001 2:49.099998 3:48.549999 4:48.790001 
0 1:49.43 2:49.810001 3:48.740002 4:48.990002 
0 1:48.209999 2:49.450001 3:48.209999 4:49.439999 
1 1:47.509998 2:48.09 3:47.509998 4:47.880001 
1 1:46.990002 2:47.759998 3:46.529999 4:47.619999 
1 1:45.830002 2:47.029999 3:45.16 4:46.799999 
1 1:45.66 2:46.68 3:45.299999 4:46.490002 
1 1:45.66 2:45.98 3:45.419998 4:45.720001 
1 1:44.970001 2:45.560001 3:44.93 4:45.049999 
1 1:45.27 2:45.48 3:44.77 4:44.889999 
0 1:45.560001 2:45.689999 3:44.91 4:45.060001 
0 1:45.990002 2:46.380001 3:45.200001 4:45.549999 
0 1:45.900002 2:46.029999 3:45.41 4:45.880001 
1 1:44.580002 2:46.310001 3:44.580002 4:45.669998 
1 1:45.130001 2:45.200001 3:44.02 4:44.389999 
0 1:44.77 2:45.349998 3:44.77 4:44.84 
0 1:44.849998 2:45.150002 3:44.060001 4:45.099998 
1 1:45.209999 2:45.59 3:44.990002 4:45.040001 
1 1:44.880001 2:45.09 3:44.68 4:44.93 
0 1:45.529999 2:45.689999 3:44.75 4:45.380001 
0 1:45.970001 2:46.110001 3:45.48 4:46.00 
1 1:46.060001 2:46.110001 3:45.700001 4:45.77 
1 1:45.75 2:46.02 3:45.610001 4:45.650002 
0 1:45.93 2:46.150002 3:45.68 4:45.73 
1 1:45.400002 2:45.869999 3:45.34 4:45.720001 
