1 1:51.540001 2:52.43 3:51.48 4:51.759998 
1 1:51.09 2:51.630001 3:50.919998 4:51.490002 
1 1:51.23 2:51.279999 3:50.98 4:51.130001 
0 1:50.720001 2:51.43 3:50.439999 4:51.380001 
1 1:50.150002 2:50.619999 3:49.759998 4:50.360001 
1 1:49.740002 2:50.080002 3:49.740002 4:49.75 
0 1:50.00 2:50.32 3:49.599998 4:49.810001 
0 1:49.799999 2:49.990002 3:49.310001 4:49.869999 
0 1:50.549999 2:50.73 3:49.900002 4:49.900002 
0 1:51.029999 2:51.150002 3:50.77 4:50.959999 
0 1:50.470001 2:51.200001 3:50.450001 4:51.119999 
1 1:50.220001 2:50.799999 3:50.169998 4:50.669998 
1 1:49.299999 2:50.650002 3:49.290001 4:50.23 
1 1:48.48 2:49.610001 3:48.369999 4:49.490002 
1 1:48.060001 2:48.360001 3:47.919998 4:48.310001 
1 1:47.849998 2:48.200001 3:47.57 4:48.07 
1 1:47.950001 2:48.169998 3:47.810001 4:47.84 
0 1:47.490002 2:47.98 3:47.32 4:47.93 
1 1:46.509998 2:47.369999 3:46.380001 4:47.369999 
1 1:46.709999 2:46.849998 3:46.009998 4:46.18 
0 1:46.700001 2:46.900002 3:46.509998 4:46.689999 
0 1:47.860001 2:47.880001 3:46.360001 4:46.689999 
0 1:47.009998 2:48.080002 3:46.470001 4:47.860001 
1 1:47.560001 2:47.849998 3:47.470001 4:47.650002 
1 1:47.389999 2:47.470001 3:46.939999 4:47.459999 
1 1:46.970001 2:47.279999 3:46.889999 4:47.080002 
1 1:46.98 2:47.27 3:46.790001 4:46.869999 
0 1:47.75 2:47.75 3:46.860001 4:46.939999 
0 1:48.32 2:48.380001 3:47.529999 4:47.66 
0 1:48.240002 2:48.299999 3:48.049999 4:48.099998 
0 1:48.560001 2:48.77 3:48.099998 4:48.209999 
0 1:47.740002 2:48.709999 3:47.630001 4:48.540001 
1 1:47.740002 2:48.049999 3:47.580002 4:47.630001 
0 1:48.209999 2:48.290001 3:47.790001 4:47.84 
0 1:48.709999 2:48.93 3:48.130001 4:48.209999 
1 1:48.790001 2:48.919998 3:47.950001 4:48.200001 
0 1:49.540001 2:49.57 3:48.900002 4:49.139999 
0 1:50.450001 2:50.630001 3:50.349998 4:50.380001 
1 1:50.610001 2:50.610001 3:50.049999 4:50.27 
0 1:50.209999 2:50.59 3:50.049999 4:50.43 
1 1:50.34 2:50.610001 3:50.27 4:50.279999 
0 1:50.23 2:50.41 3:49.82 4:50.290001 
