1 1:33.07 2:33.110001 3:32.470001 4:32.599998 
0 1:33.610001 2:33.66 3:32.59 4:32.790001 
0 1:33.73 2:34.060001 3:33.470001 4:33.869999 
1 1:33.450001 2:34.02 3:33.25 4:33.619999 
1 1:33.400002 2:33.860001 3:32.900002 4:33.02 
0 1:32.709999 2:33.970001 3:32.650002 4:33.48 
0 1:32.549999 2:33.669998 3:32.150002 4:33.580002 
1 1:32.099998 2:32.849998 3:31.52 4:32.27 
0 1:33.00 2:33.200001 3:31.799999 4:32.439999 
0 1:32.75 2:33.830002 3:32.549999 4:33.549999 
1 1:32.25 2:33.50 3:32.060001 4:33.450001 
1 1:31.719999 2:32.150002 3:31.559999 4:31.92 
1 1:31.68 2:31.940001 3:30.82 4:31.50 
0 1:33.369999 2:33.389999 3:32.119999 4:33.200001 
1 1:33.110001 2:33.41 3:32.75 4:33.07 
1 1:32.509998 2:33.34 3:32.25 4:32.689999 
0 1:33.889999 2:34.27 3:32.169998 4:32.700001 
0 1:33.82 2:33.889999 3:33.049999 4:33.759998 
0 1:32.360001 2:34.029999 3:32.25 4:33.91 
1 1:31.24 2:32.759998 3:30.190001 4:32.599998 
1 1:34.380001 2:34.560001 3:31.360001 4:31.59 
0 1:36.880001 2:36.900002 3:34.389999 4:34.68 
0 1:38.25 2:38.400002 3:36.240002 4:37.040001 
1 1:36.580002 2:37.049999 3:35.639999 4:36.060001 
0 1:36.82 2:36.82 3:35.810001 4:36.490002 
0 1:37.610001 2:37.950001 3:37.189999 4:37.799999 
1 1:37.380001 2:37.900002 3:37.009998 4:37.75 
1 1:38.560001 2:38.869999 3:36.939999 4:37.18 
0 1:37.700001 2:38.470001 3:37.23 4:37.950001 
1 1:35.59 2:37.099998 3:35.259998 4:37.040001 
1 1:34.900002 2:35.919998 3:34.57 4:35.380001 
1 1:36.060001 2:36.380001 3:34.150002 4:34.790001 
0 1:36.459999 2:36.669998 3:35.759998 4:36.18 
0 1:35.970001 2:36.959999 3:35.790001 4:36.59 
1 1:36.57 2:36.669998 3:35.560001 4:35.84 
0 1:36.799999 2:37.00 3:36.00 4:36.349998 
0 1:36.970001 2:37.150002 3:36.349998 4:37.009998 
1 1:36.880001 2:37.16 3:35.939999 4:36.98 
1 1:35.599998 2:36.290001 3:35.25 4:36.169998 
1 1:34.650002 2:35.330002 3:34.59 4:35.029999 
1 1:34.349998 2:35.02 3:34.220001 4:34.23 
0 1:34.900002 2:35.650002 3:34.299999 4:34.810001 
