0 1:85.669998 2:85.720001 3:84.660004 4:85.559998 
0 1:85.639999 2:86.379997 3:85.360001 4:86.190002 
1 1:83.360001 2:85.82 3:82.510002 4:85.779999 
1 1:81.25 2:83.400002 3:80.599998 4:83.150002 
1 1:81.220001 2:81.790001 3:80.870003 4:81.150002 
1 1:80.300003 2:82.50 3:79.860001 4:81.050003 
1 1:79.300003 2:79.970001 3:79.099998 4:79.559998 
1 1:80.559998 2:80.779999 3:78.769997 4:79.300003 
0 1:82.589996 2:82.589996 3:80.099998 4:80.970001 
0 1:81.940002 2:82.980003 3:81.75 4:82.919998 
1 1:82.860001 2:82.870003 3:81.32 4:81.50 
0 1:82.550003 2:83.349998 3:82.010002 4:83.019997 
1 1:82.730003 2:82.870003 3:82.080002 4:82.589996 
1 1:82.639999 2:83.230003 3:82.230003 4:82.50 
0 1:83.099998 2:83.589996 3:82.32 4:82.669998 
0 1:82.900002 2:83.360001 3:82.080002 4:82.949997 
1 1:82.199997 2:83.419998 3:82.080002 4:82.870003 
1 1:82.730003 2:82.949997 3:81.75 4:82.410004 
0 1:84.00 2:84.150002 3:82.699997 4:82.970001 
0 1:82.489998 2:84.50 3:82.32 4:84.059998 
1 1:80.440002 2:82.129997 3:80.360001 4:81.75 
1 1:79.220001 2:81.629997 3:79.220001 4:80.349998 
1 1:76.220001 2:79.470001 3:75.800003 4:79.010002 
1 1:76.169998 2:77.800003 3:75.980003 4:77.559998 
1 1:76.160004 2:76.769997 3:75.559998 4:76.480003 
1 1:76.089996 2:76.889999 3:75.150002 4:75.230003 
0 1:75.410004 2:76.690002 3:75.410004 4:76.089996 
1 1:75.779999 2:76.849998 3:74.900002 4:75.029999 
0 1:77.110001 2:77.779999 3:74.620003 4:76.220001 
0 1:75.00 2:77.50 3:74.849998 4:76.870003 
1 1:72.129997 2:75.459999 3:71.50 4:74.470001 
1 1:69.25 2:69.400002 3:67.529999 4:68.050003 
0 1:70.389999 2:70.440002 3:69.690002 4:69.900002 
0 1:70.029999 2:70.800003 3:69.839996 4:70.629997 
1 1:69.879997 2:70.940002 3:69.809998 4:70.349998 
1 1:69.940002 2:70.389999 3:69.32 4:69.370003 
0 1:70.809998 2:70.809998 3:69.510002 4:70.480003 
0 1:69.75 2:71.139999 3:69.529999 4:70.82 
1 1:69.989998 2:70.949997 3:69.559998 4:70.050003 
1 1:69.849998 2:70.00 3:68.669998 4:68.790001 
0 1:71.800003 2:72.540001 3:69.959999 4:69.980003 
0 1:71.50 2:72.330002 3:71.230003 4:72.07 
