0 1:67.709999 2:67.959999 3:66.239998 4:67.18 
0 1:69.300003 2:69.489998 3:67.610001 4:68.129997 
0 1:67.629997 2:69.300003 3:67.25 4:68.480003 
1 1:66.089996 2:67.190002 3:66.089996 4:67.150002 
1 1:65.519997 2:66.389999 3:65.239998 4:66.150002 
1 1:65.599998 2:66.129997 3:64.360001 4:65.010002 
0 1:65.809998 2:66.00 3:64.379997 4:65.120003 
0 1:64.870003 2:66.610001 3:64.769997 4:66.150002 
1 1:64.699997 2:64.82 3:63.77 4:64.099998 
1 1:63.48 2:63.799999 3:63.040001 4:63.32 
1 1:63.41 2:64.220001 3:62.93 4:63.150002 
0 1:64.099998 2:64.169998 3:63.52 4:64.150002 
0 1:64.00 2:64.709999 3:63.450001 4:64.150002 
1 1:63.380001 2:63.950001 3:63.099998 4:63.650002 
1 1:62.849998 2:63.389999 3:62.16 4:63.189999 
1 1:62.459999 2:63.080002 3:61.830002 4:62.240002 
0 1:61.580002 2:62.619999 3:61.009998 4:62.619999 
1 1:61.59 2:62.119999 3:60.790001 4:61.48 
0 1:61.119999 2:62.77 3:60.310001 4:62.43 
1 1:60.950001 2:62.860001 3:60.52 4:61.400002 
1 1:58.25 2:60.220001 3:58.139999 4:60.110001 
1 1:58.439999 2:60.709999 3:57.869999 4:59.02 
1 1:54.049999 2:58.00 3:53.860001 4:57.509998 
1 1:51.98 2:52.93 3:51.23 4:52.66 
1 1:51.419998 2:52.16 3:51.419998 4:52.139999 
1 1:51.369999 2:51.669998 3:50.23 4:50.279999 
0 1:50.470001 2:52.450001 3:50.040001 4:51.369999 
1 1:48.490002 2:48.91 3:47.900002 4:48.459999 
0 1:49.389999 2:49.759998 3:48.119999 4:48.830002 
0 1:49.720001 2:49.970001 3:49.060001 4:49.09 
0 1:49.610001 2:50.330002 3:49.02 4:49.43 
0 1:49.50 2:50.16 3:49.139999 4:49.709999 
1 1:47.970001 2:49.00 3:47.970001 4:48.93 
1 1:48.779999 2:48.990002 3:48.080002 4:48.240002 
0 1:48.889999 2:49.150002 3:48.57 4:48.77 
1 1:48.150002 2:48.560001 3:47.709999 4:48.48 
0 1:48.91 2:49.169998 3:48.490002 4:48.830002 
0 1:49.02 2:49.330002 3:48.869999 4:49.139999 
1 1:49.669998 2:49.709999 3:48.779999 4:48.82 
0 1:48.799999 2:49.310001 3:48.580002 4:48.82 
0 1:49.029999 2:49.540001 3:48.669998 4:48.900002 
1 1:48.189999 2:48.470001 3:47.360001 4:48.240002 
