1 1:24.17 2:24.17 3:23.02 4:23.25 
0 1:24.639999 2:24.75 3:23.66 4:23.91 
0 1:23.83 2:24.459999 3:23.75 4:24.459999 
1 1:23.74 2:24.040001 3:23.48 4:23.73 
1 1:23.870001 2:23.870001 3:23.299999 4:23.57 
0 1:23.200001 2:23.83 3:23.09 4:23.629999 
1 1:22.719999 2:22.98 3:22.549999 4:22.66 
0 1:23.059999 2:23.200001 3:22.51 4:22.83 
1 1:24.440001 2:24.49 3:21.860001 4:22.120001 
0 1:22.299999 2:23.290001 3:22.07 4:23.059999 
1 1:23.18 2:23.43 3:22.690001 4:22.75 
0 1:23.040001 2:23.32 3:22.790001 4:22.860001 
0 1:22.370001 2:23.40 3:22.370001 4:23.299999 
1 1:23.139999 2:23.40 3:22.450001 4:22.65 
0 1:22.360001 2:23.110001 3:22.280001 4:23.10 
1 1:21.780001 2:22.15 3:21.57 4:21.950001 
1 1:21.879999 2:22.02 3:21.219999 4:21.629999 
0 1:22.25 2:22.25 3:21.59 4:21.68 
0 1:22.16 2:22.870001 3:22.07 4:22.280001 
1 1:21.309999 2:21.889999 3:21.290001 4:21.889999 
1 1:21.32 2:21.58 3:21.059999 4:21.33 
0 1:21.690001 2:22.110001 3:21.40 4:21.50 
0 1:20.309999 2:22.309999 3:20.309999 4:21.959999 
1 1:20.33 2:20.74 3:20.27 4:20.41 
0 1:20.450001 2:20.57 3:20.10 4:20.57 
1 1:20.139999 2:20.48 3:20.02 4:20.049999 
0 1:20.299999 2:20.51 3:20.059999 4:20.139999 
0 1:20.27 2:20.530001 3:20.030001 4:20.26 
0 1:20.99 2:21.059999 3:20.40 4:20.540001 
0 1:20.459999 2:20.969999 3:20.32 4:20.879999 
1 1:20.700001 2:21.959999 3:20.25 4:20.52 
0 1:20.92 2:21.68 3:20.860001 4:21.65 
1 1:20.370001 2:21.040001 3:20.18 4:20.93 
1 1:20.940001 2:21.27 3:20.549999 4:20.629999 
0 1:21.25 2:21.42 3:20.84 4:21.110001 
0 1:21.889999 2:22.059999 3:21.299999 4:21.370001 
0 1:21.09 2:22.139999 3:21.00 4:22.059999 
1 1:22.219999 2:22.25 3:21.559999 4:21.58 
0 1:22.16 2:22.26 3:21.66 4:22.110001 
1 1:22.33 2:22.42 3:21.450001 4:21.93 
0 1:23.040001 2:23.370001 3:22.40 4:22.549999 
0 1:23.709999 2:24.17 3:22.190001 4:22.75 
