1 1:39.720001 2:40.560001 3:39.630001 4:40.470001 
1 1:39.25 2:39.880001 3:39.200001 4:39.849998 
1 1:39.049999 2:39.400002 3:38.830002 4:39.25 
0 1:38.869999 2:39.380001 3:38.790001 4:39.349998 
1 1:38.93 2:39.02 3:38.68 4:38.77 
0 1:38.57 2:38.810001 3:38.220001 4:38.790001 
1 1:38.549999 2:39.040001 3:38.50 4:38.740002 
1 1:38.790001 2:38.810001 3:38.240002 4:38.540001 
0 1:39.98 2:39.98 3:39.009998 4:39.009998 
0 1:40.189999 2:40.799999 3:40.16 4:40.490002 
1 1:39.650002 2:40.389999 3:39.639999 4:40.32 
1 1:38.950001 2:39.610001 3:38.950001 4:39.52 
1 1:38.869999 2:39.32 3:38.700001 4:38.77 
0 1:39.349998 2:39.59 3:39.080002 4:39.290001 
0 1:38.93 2:39.360001 3:38.880001 4:39.34 
1 1:38.959999 2:39.200001 3:38.689999 4:38.869999 
0 1:38.849998 2:39.209999 3:38.740002 4:39.00 
0 1:39.240002 2:39.509998 3:38.75 4:39.009998 
0 1:38.689999 2:39.459999 3:38.689999 4:39.25 
1 1:38.560001 2:38.66 3:38.200001 4:38.509998 
0 1:38.639999 2:39.360001 3:38.639999 4:38.84 
1 1:39.419998 2:39.419998 3:38.00 4:38.68 
0 1:40.93 2:40.93 3:39.50 4:39.580002 
0 1:41.220001 2:41.75 3:41.209999 4:41.52 
1 1:40.59 2:41.16 3:40.130001 4:41.150002 
1 1:40.779999 2:41.139999 3:40.34 4:40.360001 
0 1:40.349998 2:40.790001 3:40.220001 4:40.619999 
1 1:40.709999 2:40.75 3:40.119999 4:40.459999 
0 1:41.57 2:41.599998 3:40.720001 4:40.860001 
0 1:40.810001 2:41.799999 3:40.77 4:41.549999 
1 1:40.509998 2:40.810001 3:40.360001 4:40.68 
1 1:40.330002 2:40.709999 3:40.139999 4:40.439999 
0 1:40.439999 2:40.709999 3:40.220001 4:40.599998 
1 1:40.080002 2:40.52 3:40.029999 4:40.48 
1 1:40.139999 2:40.279999 3:39.869999 4:40.200001 
1 1:40.189999 2:40.290001 3:39.75 4:39.950001 
0 1:40.389999 2:40.650002 3:40.200001 4:40.389999 
1 1:40.540001 2:40.549999 3:40.130001 4:40.32 
0 1:40.599998 2:40.830002 3:40.049999 4:40.540001 
1 1:40.25 2:40.459999 3:40.139999 4:40.34 
1 1:40.139999 2:40.529999 3:40.00 4:40.049999 
0 1:39.759998 2:40.619999 3:39.720001 4:40.34 
