1 1:120.68 2:121.809998 3:120.489998 4:121.470001 
1 1:119.519997 2:120.510002 3:119.150002 4:120.50 
1 1:118.849998 2:119.760002 3:118.419998 4:119.610001 
1 1:116.980003 2:118.82 3:116.639999 4:118.809998 
1 1:118.220001 2:118.379997 3:116.419998 4:116.889999 
0 1:117.349998 2:119.050003 3:117.00 4:118.559998 
1 1:118.43 2:118.739998 3:116.410004 4:116.889999 
0 1:116.910004 2:118.550003 3:116.709999 4:118.489998 
1 1:116.589996 2:117.370003 3:116.160004 4:116.730003 
1 1:116.040001 2:116.980003 3:115.779999 4:116.410004 
1 1:116.139999 2:117.00 3:116.050003 4:116.339996 
0 1:116.75 2:116.839996 3:116.120003 4:116.639999 
0 1:116.309998 2:117.440002 3:116.309998 4:116.790001 
1 1:114.989998 2:116.559998 3:114.889999 4:116.360001 
1 1:114.839996 2:115.230003 3:114.360001 4:114.919998 
1 1:114.650002 2:115.269997 3:114.089996 4:114.279999 
0 1:114.639999 2:114.879997 3:114.120003 4:114.830002 
1 1:114.129997 2:114.839996 3:114.050003 4:114.779999 
1 1:113.980003 2:114.279999 3:113.50 4:114.139999 
1 1:115.790001 2:116.199997 3:113.769997 4:113.980003 
0 1:115.839996 2:116.459999 3:115.330002 4:115.669998 
0 1:115.00 2:116.989998 3:114.690002 4:116.150002 
1 1:111.809998 2:115.18 3:111.07 4:114.760002 
1 1:112.82 2:114.010002 3:112.639999 4:113.599998 
1 1:111.970001 2:113.010002 3:111.760002 4:112.870003 
1 1:111.18 2:111.779999 3:110.650002 4:110.669998 
0 1:112.190002 2:112.309998 3:111.099998 4:111.18 
0 1:112.160004 2:112.57 3:111.50 4:111.989998 
0 1:113.800003 2:114.809998 3:111.389999 4:112.139999 
0 1:115.389999 2:115.599998 3:114.00 4:114.169998 
0 1:115.209999 2:116.209999 3:114.580002 4:115.099998 
1 1:115.440002 2:115.440002 3:114.650002 4:114.959999 
0 1:115.639999 2:115.870003 3:115.110001 4:115.349998 
0 1:116.379997 2:116.57 3:115.849998 4:115.949997 
0 1:116.150002 2:116.800003 3:116.150002 4:116.709999 
1 1:116.029999 2:116.029999 3:115.019997 4:115.779999 
0 1:116.730003 2:116.889999 3:115.910004 4:116.43 
0 1:116.800003 2:117.370003 3:116.379997 4:116.82 
1 1:117.510002 2:117.550003 3:116.57 4:116.599998 
1 1:116.489998 2:116.790001 3:116.199997 4:116.339996 
0 1:117.629997 2:117.82 3:116.75 4:116.760002 
0 1:116.459999 2:117.389999 3:116.019997 4:117.010002 
