1 1:78.989998 2:79.029999 3:77.919998 4:78.50 
0 1:79.150002 2:79.93 3:78.830002 4:79.139999 
0 1:79.68 2:79.870003 3:78.970001 4:79.279999 
0 1:77.269997 2:79.489998 3:77.25 4:79.309998 
1 1:77.940002 2:77.970001 3:76.709999 4:77.110001 
0 1:76.629997 2:77.599998 3:76.550003 4:77.309998 
1 1:75.400002 2:76.25 3:75.169998 4:75.720001 
1 1:77.57 2:77.620003 3:75.25 4:75.43 
0 1:79.449997 2:79.449997 3:77.279999 4:77.32 
0 1:79.120003 2:79.580002 3:78.949997 4:79.150002 
1 1:79.660004 2:80.010002 3:79.050003 4:79.080002 
0 1:79.989998 2:80.370003 3:79.739998 4:80.129997 
1 1:79.980003 2:79.989998 3:78.949997 4:79.57 
0 1:81.690002 2:81.690002 3:79.260002 4:79.93 
0 1:81.230003 2:81.779999 3:80.900002 4:81.690002 
1 1:81.150002 2:81.50 3:80.529999 4:80.82 
0 1:80.32 2:81.199997 3:80.18 4:81.07 
1 1:78.790001 2:80.190002 3:78.760002 4:80.080002 
1 1:78.230003 2:79.540001 3:77.800003 4:78.57 
1 1:82.019997 2:82.220001 3:77.300003 4:78.379997 
0 1:81.589996 2:82.629997 3:81.519997 4:81.879997 
1 1:83.300003 2:83.959999 3:81.419998 4:81.870003 
0 1:81.809998 2:83.300003 3:81.220001 4:83.239998 
1 1:82.389999 2:83.160004 3:82.150002 4:82.879997 
1 1:81.639999 2:82.529999 3:81.449997 4:82.510002 
1 1:80.650002 2:81.239998 3:80.330002 4:80.360001 
0 1:80.75 2:81.129997 3:80.540001 4:80.650002 
1 1:80.889999 2:81.379997 3:80.519997 4:80.580002 
0 1:82.639999 2:82.690002 3:81.330002 4:81.620003 
0 1:82.440002 2:82.900002 3:82.360001 4:82.510002 
1 1:82.519997 2:83.360001 3:82.110001 4:82.220001 
1 1:81.959999 2:82.269997 3:81.610001 4:81.919998 
1 1:81.620003 2:82.260002 3:81.410004 4:81.75 
0 1:83.169998 2:83.169998 3:81.699997 4:82.029999 
0 1:83.269997 2:83.589996 3:82.709999 4:83.169998 
1 1:82.019997 2:82.540001 3:81.580002 4:82.349998 
0 1:83.050003 2:83.099998 3:82.169998 4:82.50 
0 1:81.650002 2:82.870003 3:81.650002 4:82.809998 
1 1:81.50 2:82.370003 3:81.349998 4:81.580002 
0 1:82.580002 2:82.690002 3:82.040001 4:82.150002 
0 1:82.040001 2:83.190002 3:82.040001 4:82.449997 
1 1:81.650002 2:82.129997 3:81.110001 4:81.870003 
