1 1:281.040009 2:281.950012 3:275.980011 4:277.920013 
0 1:279.73999 2:280.48999 3:276.51001 4:278.809998 
0 1:285.399994 2:285.399994 3:278.609985 4:279.00 
0 1:276.440002 2:287.269989 3:275.109985 4:284.25 
1 1:272.170013 2:277.089996 3:271.320007 4:276.320007 
1 1:268.359985 2:273.959991 3:267.01001 4:270.929993 
1 1:273.040009 2:274.109985 3:265.779999 4:266.670013 
0 1:273.549988 2:276.00 3:269.950012 4:272.549988 
0 1:280.48999 2:281.079987 3:272.019989 4:275.309998 
0 1:272.140015 2:281.429993 3:271.140015 4:280.48999 
1 1:275.709991 2:275.820007 3:270.279999 4:270.820007 
0 1:273.00 2:275.929993 3:272.059998 4:275.50 
1 1:272.339996 2:273.950012 3:270.649994 4:272.309998 
0 1:264.940002 2:273.26001 3:264.26001 4:273.019989 
1 1:263.820007 2:265.709991 3:260.170013 4:264.100006 
1 1:264.190002 2:266.00 3:260.00 4:262.700012 
0 1:262.200012 2:266.570007 3:261.209991 4:265.480011 
1 1:260.00 2:262.640015 3:258.630005 4:261.98999 
1 1:263.209991 2:267.859985 3:259.950012 4:260.200012 
0 1:272.290009 2:273.98999 3:263.059998 4:263.140015 
0 1:269.070007 2:273.790009 3:265.320007 4:272.440002 
1 1:271.200012 2:281.359985 3:266.579987 4:270.869995 
1 1:259.130005 2:277.980011 3:259.00 4:269.829987 
1 1:257.579987 2:263.320007 3:255.369995 4:262.26001 
1 1:254.729996 2:257.50 3:252.899994 4:257.160004 
1 1:241.50 2:254.429993 3:241.50 4:250.229996 
1 1:267.570007 2:269.190002 3:242.639999 4:247.419998 
0 1:249.360001 2:254.550003 3:248.289993 4:252.910004 
1 1:250.00 2:251.270004 3:245.429993 4:249.570007 
0 1:250.619995 2:251.25 3:247.389999 4:249.889999 
1 1:245.020004 2:252.259995 3:245.020004 4:249.25 
1 1:249.039993 2:249.880005 3:242.470001 4:244.100006 
0 1:256.600006 2:257.149994 3:247.00 4:248.639999 
0 1:259.98999 2:261.01001 3:256.019989 4:257.059998 
0 1:257.26001 2:259.779999 3:254.720001 4:259.600006 
1 1:256.200012 2:257.369995 3:254.080002 4:255.059998 
0 1:260.50 2:260.540009 3:257.559998 4:258.119995 
0 1:260.809998 2:262.920013 3:259.420013 4:260.200012 
1 1:259.619995 2:261.51001 3:259.51001 4:259.950012 
1 1:257.820007 2:260.200012 3:256.980011 4:257.519989 
0 1:257.920013 2:261.329987 3:255.809998 4:257.589996 
1 1:255.720001 2:257.269989 3:253.380005 4:256.399994 
