1 1:74.290001 2:74.959999 3:74.059998 4:74.510002 
0 1:75.099998 2:75.389999 3:74.529999 4:74.690002 
0 1:75.470001 2:76.370003 3:74.970001 4:75.239998 
0 1:72.620003 2:76.470001 3:72.519997 4:76.400002 
1 1:72.580002 2:73.110001 3:72.339996 4:72.459999 
0 1:72.419998 2:73.139999 3:72.389999 4:72.660004 
1 1:71.139999 2:72.809998 3:71.080002 4:72.309998 
1 1:70.339996 2:71.019997 3:69.919998 4:71.00 
1 1:70.75 2:71.110001 3:70.440002 4:70.550003 
0 1:71.339996 2:71.690002 3:70.550003 4:70.709999 
0 1:71.839996 2:72.18 3:71.150002 4:71.199997 
0 1:71.900002 2:72.339996 3:71.599998 4:72.209999 
1 1:71.830002 2:72.370003 3:71.620003 4:71.769997 
1 1:70.190002 2:71.970001 3:69.699997 4:71.589996 
1 1:69.419998 2:69.699997 3:68.830002 4:69.410004 
1 1:67.919998 2:69.580002 3:67.769997 4:69.309998 
1 1:67.019997 2:68.040001 3:66.550003 4:67.949997 
1 1:66.230003 2:68.839996 3:65.120003 4:67.019997 
0 1:68.839996 2:69.849998 3:68.040001 4:69.050003 
0 1:70.040001 2:70.449997 3:69.690002 4:70.010002 
1 1:69.32 2:70.059998 3:69.160004 4:69.730003 
1 1:68.400002 2:70.480003 3:68.25 4:69.459999 
1 1:65.50 2:68.160004 3:64.870003 4:67.839996 
1 1:67.120003 2:67.25 3:66.639999 4:66.809998 
0 1:67.110001 2:67.669998 3:67.010002 4:67.230003 
1 1:66.739998 2:67.120003 3:66.220001 4:66.25 
0 1:67.059998 2:67.080002 3:66.419998 4:66.589996 
1 1:65.720001 2:67.269997 3:65.660004 4:66.559998 
1 1:66.440002 2:66.690002 3:65.18 4:65.629997 
0 1:66.709999 2:66.980003 3:66.379997 4:66.650002 
0 1:67.160004 2:67.669998 3:66.709999 4:67.029999 
0 1:67.75 2:68.00 3:66.959999 4:67.160004 
0 1:67.190002 2:68.019997 3:67.00 4:67.370003 
0 1:69.410004 2:69.589996 3:68.309998 4:68.470001 
0 1:71.059998 2:71.550003 3:70.800003 4:70.980003 
1 1:69.459999 2:70.919998 3:69.389999 4:70.650002 
1 1:69.529999 2:70.120003 3:69.370003 4:69.889999 
1 1:70.220001 2:70.239998 3:68.889999 4:69.589996 
0 1:70.529999 2:70.660004 3:69.57 4:70.239998 
1 1:70.650002 2:71.080002 3:69.940002 4:69.980003 
0 1:71.57 2:71.93 3:71.239998 4:71.349998 
1 1:71.07 2:71.360001 3:70.330002 4:71.099998 
