1 1:52.52 2:53.360001 3:51.959999 4:52.040001 
0 1:52.470001 2:53.490002 3:51.849998 4:52.599998 
1 1:51.73 2:52.57 3:50.59 4:52.349998 
1 1:52.50 2:53.43 3:50.720001 4:51.360001 
0 1:53.25 2:53.790001 3:52.810001 4:53.720001 
1 1:53.869999 2:54.00 3:53.049999 4:53.560001 
0 1:52.830002 2:54.25 3:52.509998 4:53.610001 
1 1:52.709999 2:54.150002 3:52.509998 4:53.099998 
1 1:52.77 2:53.860001 3:51.759998 4:52.700001 
1 1:56.990002 2:57.16 3:51.549999 4:52.419998 
0 1:57.259998 2:58.09 3:56.259998 4:57.669998 
1 1:57.509998 2:57.599998 3:56.07 4:57.209999 
1 1:55.259998 2:56.990002 3:54.639999 4:56.869999 
1 1:57.110001 2:57.619999 3:55.23 4:56.00 
0 1:55.029999 2:57.330002 3:55.029999 4:56.860001 
1 1:56.290001 2:57.689999 3:53.299999 4:54.59 
0 1:60.41 2:63.00 3:54.709999 4:55.32 
0 1:67.239998 2:67.239998 3:59.59 4:59.650002 
0 1:67.82 2:68.120003 3:65.75 4:67.800003 
0 1:66.370003 2:68.080002 3:66.290001 4:67.879997 
1 1:65.07 2:66.190002 3:64.019997 4:65.910004 
1 1:65.110001 2:66.889999 3:63.98 4:65.190002 
1 1:62.759998 2:65.18 3:61.720001 4:63.849998 
1 1:54.639999 2:58.099998 3:54.049999 4:57.860001 
1 1:55.650002 2:57.529999 3:55.060001 4:56.91 
1 1:53.459999 2:55.790001 3:53.41 4:54.650002 
1 1:57.849998 2:57.849998 3:53.060001 4:53.529999 
0 1:59.91 2:60.439999 3:57.630001 4:57.700001 
0 1:59.029999 2:60.650002 3:58.110001 4:60.009998 
1 1:61.450001 2:62.00 3:59.02 4:59.259998 
0 1:62.150002 2:62.43 3:60.23 4:61.380001 
0 1:63.400002 2:64.00 3:62.970001 4:63.040001 
1 1:62.810001 2:64.00 3:62.290001 4:62.869999 
0 1:61.32 2:63.689999 3:61.32 4:63.080002 
1 1:62.41 2:62.57 3:61.279999 4:61.669998 
0 1:63.25 2:63.299999 3:62.07 4:62.099998 
0 1:63.869999 2:64.769997 3:63.720001 4:63.849998 
0 1:64.529999 2:64.919998 3:63.790001 4:63.869999 
0 1:64.589996 2:65.209999 3:63.43 4:64.169998 
0 1:65.510002 2:66.510002 3:64.050003 4:64.959999 
0 1:67.25 2:68.43 3:65.800003 4:65.82 
0 1:65.970001 2:67.32 3:65.010002 4:66.910004 
