0 1:85.010002 2:85.190002 3:83.699997 4:84.690002 
0 1:84.800003 2:85.360001 3:84.349998 4:85.019997 
0 1:84.230003 2:85.440002 3:83.839996 4:85.059998 
1 1:83.599998 2:84.720001 3:83.510002 4:84.349998 
1 1:83.150002 2:83.610001 3:82.599998 4:83.239998 
0 1:81.809998 2:83.489998 3:81.790001 4:83.239998 
1 1:82.529999 2:82.779999 3:81.00 4:81.300003 
0 1:82.419998 2:83.099998 3:81.669998 4:82.510002 
1 1:80.699997 2:84.919998 3:80.620003 4:82.480003 
1 1:82.480003 2:84.400002 3:79.75 4:80.599998 
1 1:77.82 2:78.949997 3:76.720001 4:78.139999 
1 1:79.279999 2:79.370003 3:77.900002 4:78.059998 
0 1:76.940002 2:79.610001 3:76.849998 4:79.18 
1 1:77.209999 2:77.269997 3:76.040001 4:76.879997 
1 1:76.730003 2:77.510002 3:76.43 4:76.760002 
1 1:76.760002 2:77.370003 3:75.720001 4:76.349998 
0 1:76.879997 2:78.150002 3:76.370003 4:77.110001 
1 1:75.660004 2:76.550003 3:75.330002 4:76.190002 
1 1:78.370003 2:78.639999 3:75.449997 4:75.959999 
0 1:80.580002 2:80.800003 3:76.900002 4:78.099998 
0 1:80.089996 2:81.889999 3:79.00 4:80.290001 
1 1:78.269997 2:81.00 3:78.029999 4:80.230003 
1 1:74.610001 2:78.029999 3:74.029999 4:77.860001 
1 1:75.989998 2:76.330002 3:75.010002 4:75.620003 
0 1:74.00 2:76.279999 3:73.959999 4:76.089996 
1 1:72.089996 2:74.190002 3:72.089996 4:72.93 
1 1:72.809998 2:73.449997 3:71.860001 4:72.040001 
0 1:72.410004 2:73.32 3:72.18 4:72.449997 
0 1:73.330002 2:73.860001 3:72.059998 4:72.760002 
0 1:73.410004 2:74.290001 3:73.120003 4:73.419998 
1 1:72.709999 2:73.809998 3:72.620003 4:73.209999 
1 1:73.82 2:73.830002 3:72.529999 4:72.830002 
0 1:72.989998 2:74.32 3:72.980003 4:73.550003 
1 1:73.209999 2:73.980003 3:72.669998 4:73.389999 
0 1:73.800003 2:74.059998 3:73.32 4:73.889999 
1 1:72.440002 2:73.839996 3:72.440002 4:73.370003 
1 1:73.050003 2:73.639999 3:72.720001 4:72.790001 
0 1:72.349998 2:73.32 3:71.849998 4:73.25 
1 1:72.68 2:72.839996 3:71.459999 4:72.040001 
1 1:72.709999 2:72.879997 3:71.68 4:71.900002 
0 1:73.150002 2:73.559998 3:72.440002 4:72.650002 
0 1:72.870003 2:73.099998 3:71.839996 4:72.82 
